"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2014,3,"FL","AirTran Airways Corporation","RSW","Fort Myers, FL: Southwest Florida International",400.00,80.00,21.31,1.14,27.54,0.00,30.01,7.00,1.00,4108.00,1173.00,18.00,802.00,0.00,2115.00,
2014,3,"FL","AirTran Airways Corporation","SDF","Louisville, KY: Louisville International-Standiford Field",58.00,17.00,6.82,0.00,4.97,0.00,5.21,2.00,0.00,486.00,156.00,0.00,112.00,0.00,218.00,
2014,3,"FL","AirTran Airways Corporation","MDW","Chicago, IL: Chicago Midway International",336.00,69.00,23.47,0.00,12.01,0.00,33.52,2.00,2.00,3071.00,764.00,0.00,353.00,0.00,1954.00,
2014,3,"FL","AirTran Airways Corporation","PHL","Philadelphia, PA: Philadelphia International",112.00,19.00,5.00,1.00,7.00,0.00,6.00,2.00,0.00,1204.00,262.00,59.00,549.00,0.00,334.00,
2014,3,"FL","AirTran Airways Corporation","MCO","Orlando, FL: Orlando International",613.00,122.00,24.01,2.88,42.73,0.00,52.38,7.00,0.00,7818.00,954.00,393.00,2115.00,0.00,4356.00,
2014,3,"FL","AirTran Airways Corporation","LGA","New York, NY: LaGuardia",211.00,46.00,8.90,0.89,26.36,0.00,9.85,1.00,0.00,3061.00,314.00,59.00,1629.00,0.00,1059.00,
2014,3,"FL","AirTran Airways Corporation","PIT","Pittsburgh, PA: Pittsburgh International",213.00,39.00,11.09,0.00,4.73,0.00,23.18,1.00,1.00,2354.00,321.00,0.00,122.00,0.00,1911.00,
2014,3,"FL","AirTran Airways Corporation","TPA","Tampa, FL: Tampa International",370.00,74.00,20.45,0.00,25.76,0.00,27.79,6.00,0.00,3964.00,771.00,0.00,1075.00,0.00,2118.00,
2014,3,"FL","AirTran Airways Corporation","MSP","Minneapolis, MN: Minneapolis-St Paul International",127.00,37.00,15.93,0.00,7.49,0.00,13.58,0.00,0.00,1177.00,593.00,0.00,209.00,0.00,375.00,
2014,3,"FL","AirTran Airways Corporation","CAK","Akron, OH: Akron-Canton Regional",348.00,58.00,12.38,1.00,5.32,0.00,39.30,3.00,0.00,4019.00,509.00,98.00,255.00,0.00,3157.00,
2014,3,"FL","AirTran Airways Corporation","MKE","Milwaukee, WI: General Mitchell International",260.00,44.00,16.71,0.00,15.40,0.00,11.89,8.00,0.00,1675.00,633.00,0.00,401.00,0.00,641.00,
2014,3,"FL","AirTran Airways Corporation","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",400.00,52.00,11.90,1.99,14.17,0.00,23.94,15.00,0.00,2635.00,473.00,170.00,426.00,0.00,1566.00,
2014,3,"FL","AirTran Airways Corporation","OKC","Oklahoma City, OK: Will Rogers World",69.00,8.00,2.82,0.00,2.25,0.00,2.93,0.00,0.00,207.00,72.00,0.00,54.00,0.00,81.00,
2014,3,"FL","AirTran Airways Corporation","JAX","Jacksonville, FL: Jacksonville International",119.00,24.00,12.76,0.00,1.31,0.00,9.93,0.00,0.00,722.00,347.00,0.00,38.00,0.00,337.00,
2014,3,"FL","AirTran Airways Corporation","BDL","Hartford, CT: Bradley International",93.00,14.00,5.37,0.00,2.02,0.00,6.60,1.00,0.00,584.00,273.00,0.00,68.00,0.00,243.00,
2014,3,"FL","AirTran Airways Corporation","DCA","Washington, DC: Ronald Reagan Washington National",304.00,33.00,12.82,1.00,13.26,0.00,5.93,13.00,0.00,1468.00,473.00,74.00,629.00,0.00,292.00,
2014,3,"FL","AirTran Airways Corporation","LAX","Los Angeles, CA: Los Angeles International",31.00,10.00,6.72,0.00,2.28,0.00,1.00,0.00,0.00,272.00,176.00,0.00,58.00,0.00,38.00,
2014,3,"FL","AirTran Airways Corporation","MCI","Kansas City, MO: Kansas City International",91.00,21.00,6.50,0.00,2.24,0.00,12.26,1.00,0.00,893.00,229.00,0.00,51.00,0.00,613.00,
2014,3,"FL","AirTran Airways Corporation","RDU","Raleigh/Durham, NC: Raleigh-Durham International",120.00,17.00,7.21,0.00,0.79,0.00,9.00,0.00,0.00,510.00,245.00,0.00,15.00,0.00,250.00,
2014,3,"FL","AirTran Airways Corporation","HOU","Houston, TX: William P Hobby",62.00,17.00,5.37,0.00,5.08,0.00,6.54,0.00,0.00,612.00,179.00,0.00,134.00,0.00,299.00,
2014,3,"FL","AirTran Airways Corporation","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",116.00,23.00,1.23,0.00,8.21,0.00,13.56,4.00,0.00,945.00,102.00,0.00,304.00,0.00,539.00,
2014,3,"FL","AirTran Airways Corporation","CMH","Columbus, OH: Port Columbus International",62.00,13.00,7.00,0.00,0.07,0.00,5.93,1.00,0.00,387.00,165.00,0.00,4.00,0.00,218.00,
2014,3,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",280.00,48.00,11.33,2.00,11.80,0.00,22.88,6.00,0.00,2487.00,637.00,85.00,332.00,0.00,1433.00,
2014,3,"FL","AirTran Airways Corporation","IND","Indianapolis, IN: Indianapolis International",186.00,28.00,9.81,0.00,5.25,0.00,12.94,2.00,0.00,1275.00,370.00,0.00,153.00,0.00,752.00,
2014,3,"FL","AirTran Airways Corporation","DEN","Denver, CO: Denver International",60.00,27.00,12.09,0.00,11.55,0.00,3.37,0.00,1.00,890.00,339.00,0.00,367.00,0.00,184.00,
2014,3,"FL","AirTran Airways Corporation","RIC","Richmond, VA: Richmond International",119.00,11.00,5.28,0.00,1.79,0.00,3.93,1.00,0.00,261.00,111.00,0.00,33.00,0.00,117.00,
2014,3,"FL","AirTran Airways Corporation","ORF","Norfolk, VA: Norfolk International",88.00,18.00,9.04,0.00,4.96,0.00,4.01,1.00,0.00,393.00,214.00,0.00,92.00,0.00,87.00,
2014,3,"FL","AirTran Airways Corporation","SFO","San Francisco, CA: San Francisco International",31.00,11.00,5.84,0.00,5.16,0.00,0.00,0.00,0.00,279.00,152.00,0.00,127.00,0.00,0.00,
2014,3,"FL","AirTran Airways Corporation","MSY","New Orleans, LA: Louis Armstrong New Orleans International",93.00,18.00,8.22,0.00,1.93,0.00,7.86,0.00,0.00,659.00,325.00,0.00,60.00,0.00,274.00,
2014,3,"FL","AirTran Airways Corporation","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",31.00,6.00,5.19,0.00,0.81,0.00,0.00,0.00,0.00,182.00,164.00,0.00,18.00,0.00,0.00,
2014,3,"FL","AirTran Airways Corporation","SAT","San Antonio, TX: San Antonio International",81.00,19.00,10.45,0.00,7.55,0.00,1.00,0.00,0.00,534.00,313.00,0.00,175.00,0.00,46.00,
2014,3,"FL","AirTran Airways Corporation","AUS","Austin, TX: Austin - Bergstrom International",9.00,8.00,5.08,0.00,1.03,0.00,1.89,0.00,0.00,311.00,130.00,0.00,37.00,0.00,144.00,
2014,3,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",93.00,11.00,10.04,0.00,0.00,0.00,0.96,0.00,0.00,305.00,259.00,0.00,0.00,0.00,46.00,
2014,3,"HA","Hawaiian Airlines Inc.","HNL","Honolulu, HI: Honolulu International",2704.00,288.00,178.76,1.73,10.63,0.22,96.66,3.00,2.00,11446.00,8222.00,67.00,273.00,19.00,2865.00,
2014,3,"HA","Hawaiian Airlines Inc.","LIH","Lihue, HI: Lihue Airport",630.00,36.00,14.66,0.00,1.47,0.00,19.87,2.00,1.00,1110.00,483.00,0.00,26.00,0.00,601.00,
2014,3,"HA","Hawaiian Airlines Inc.","OGG","Kahului, HI: Kahului Airport",1153.00,69.00,40.12,0.13,2.34,0.00,26.42,0.00,0.00,2213.00,1450.00,2.00,51.00,0.00,710.00,
2014,3,"HA","Hawaiian Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",62.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,307.00,307.00,0.00,0.00,0.00,0.00,
2014,3,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",22.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,48.00,0.00,0.00,0.00,0.00,
2014,3,"HA","Hawaiian Airlines Inc.","ITO","Hilo, HI: Hilo International",489.00,32.00,11.39,1.00,0.69,0.00,18.93,0.00,0.00,906.00,375.00,17.00,11.00,0.00,503.00,
2014,3,"HA","Hawaiian Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",588.00,23.00,9.44,1.00,0.00,0.00,12.56,0.00,0.00,606.00,279.00,26.00,0.00,0.00,301.00,
2014,3,"MQ","American Eagle Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",6884.00,1333.00,200.78,66.51,552.88,0.00,512.83,317.00,37.00,76283.00,19518.00,7590.00,20475.00,0.00,28700.00,
2014,3,"MQ","American Eagle Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",88.00,20.00,5.14,0.38,4.82,0.00,9.66,5.00,0.00,921.00,262.00,18.00,193.00,0.00,448.00,
2014,3,"MQ","American Eagle Airlines Inc.","LAW","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",124.00,16.00,4.52,2.52,3.52,0.00,5.44,8.00,0.00,875.00,213.00,246.00,113.00,0.00,303.00,
2014,3,"MQ","American Eagle Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5784.00,1607.00,199.90,30.68,749.43,0.12,626.87,222.00,1.00,87044.00,19431.00,3472.00,33424.00,4.00,30713.00,
2014,3,"MQ","American Eagle Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",587.00,180.00,33.64,5.70,75.42,0.00,65.23,40.00,0.00,9160.00,1480.00,601.00,2670.00,0.00,4409.00,
2014,3,"MQ","American Eagle Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",356.00,106.00,34.15,2.87,42.21,0.00,26.78,13.00,0.00,5275.00,1991.00,118.00,1584.00,0.00,1582.00,
2014,3,"MQ","American Eagle Airlines Inc.","ABI","Abilene, TX: Abilene Regional",181.00,35.00,11.93,6.80,5.42,0.00,10.85,4.00,0.00,2160.00,692.00,417.00,260.00,0.00,791.00,
2014,3,"MQ","American Eagle Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",238.00,42.00,11.45,3.44,11.03,0.00,16.07,11.00,0.00,1837.00,502.00,223.00,400.00,0.00,712.00,
2014,3,"HA","Hawaiian Airlines Inc.","PPG","Pago Pago, TT: Pago Pago International",9.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,51.00,0.00,0.00,0.00,0.00,
2014,3,"MQ","American Eagle Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",331.00,79.00,26.50,10.30,15.38,0.00,26.82,12.00,2.00,3567.00,1006.00,620.00,768.00,0.00,1173.00,
2014,3,"MQ","American Eagle Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",457.00,90.00,29.13,7.15,21.06,0.00,32.66,11.00,1.00,4340.00,1391.00,443.00,984.00,0.00,1522.00,
2014,3,"MQ","American Eagle Airlines Inc.","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",128.00,19.00,3.94,1.22,4.67,0.00,9.17,5.00,0.00,710.00,186.00,44.00,129.00,0.00,351.00,
2014,3,"MQ","American Eagle Airlines Inc.","GCK","Garden City, KS: Garden City Regional",62.00,13.00,3.18,1.30,0.65,0.00,7.87,1.00,0.00,526.00,61.00,77.00,18.00,0.00,370.00,
2014,3,"MQ","American Eagle Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",196.00,16.00,4.07,2.48,4.95,0.00,4.50,8.00,0.00,1001.00,167.00,351.00,200.00,0.00,283.00,
2014,3,"MQ","American Eagle Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",211.00,40.00,9.24,4.78,13.60,0.00,12.39,6.00,0.00,1358.00,389.00,147.00,363.00,0.00,459.00,
2014,3,"MQ","American Eagle Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",117.00,16.00,5.47,0.49,3.38,0.00,6.65,4.00,0.00,580.00,142.00,21.00,186.00,0.00,231.00,
2014,3,"MQ","American Eagle Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",88.00,19.00,8.14,0.62,3.61,0.00,6.63,5.00,0.00,882.00,346.00,23.00,191.00,0.00,322.00,
2014,3,"MQ","American Eagle Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",132.00,29.00,8.17,2.96,8.62,0.00,9.24,3.00,0.00,1433.00,513.00,237.00,326.00,0.00,357.00,
2014,3,"MQ","American Eagle Airlines Inc.","FNT","Flint, MI: Bishop International",84.00,11.00,1.96,1.01,4.94,0.00,3.09,1.00,0.00,421.00,100.00,26.00,166.00,0.00,129.00,
2014,3,"MQ","American Eagle Airlines Inc.","DSM","Des Moines, IA: Des Moines International",194.00,60.00,13.13,4.47,26.45,0.00,15.95,4.00,0.00,2625.00,590.00,249.00,973.00,0.00,813.00,
2014,3,"MQ","American Eagle Airlines Inc.","ROW","Roswell, NM: Roswell International Air Center",88.00,15.00,3.11,1.61,4.53,0.33,5.41,4.00,0.00,746.00,72.00,183.00,147.00,11.00,333.00,
2014,3,"MQ","American Eagle Airlines Inc.","GRI","Grand Island, NE: Central Nebraska Regional",57.00,16.00,1.63,1.14,3.12,0.00,10.11,1.00,0.00,598.00,75.00,36.00,123.00,0.00,364.00,
2014,3,"MQ","American Eagle Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",211.00,36.00,9.74,2.22,16.50,0.00,7.54,5.00,0.00,1155.00,323.00,87.00,513.00,0.00,232.00,
2014,3,"MQ","American Eagle Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",276.00,50.00,12.31,4.21,11.37,0.00,22.11,4.00,0.00,2007.00,502.00,159.00,484.00,0.00,862.00,
2014,3,"MQ","American Eagle Airlines Inc.","MLI","Moline, IL: Quad City International",181.00,39.00,12.70,1.17,13.46,0.00,11.68,5.00,1.00,2065.00,630.00,103.00,517.00,0.00,815.00,
2014,3,"MQ","American Eagle Airlines Inc.","GRK","Killeen, TX: Robert Gray AAF",243.00,38.00,15.55,3.45,7.40,0.00,11.60,12.00,0.00,1495.00,486.00,145.00,298.00,0.00,566.00,
2014,3,"MQ","American Eagle Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",145.00,40.00,11.84,1.39,12.50,0.00,14.28,7.00,0.00,1714.00,592.00,41.00,336.00,0.00,745.00,
2014,3,"MQ","American Eagle Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",418.00,88.00,25.14,1.14,37.53,0.00,24.19,13.00,0.00,3968.00,1496.00,51.00,1184.00,0.00,1237.00,
2014,3,"MQ","American Eagle Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",88.00,10.00,3.84,2.34,1.89,0.00,1.92,4.00,1.00,509.00,158.00,138.00,80.00,0.00,133.00,
2014,3,"MQ","American Eagle Airlines Inc.","MAF","Midland/Odessa, TX: Midland International",150.00,22.00,10.36,2.70,3.80,0.00,5.14,5.00,0.00,1204.00,499.00,204.00,166.00,0.00,335.00,
2014,3,"MQ","American Eagle Airlines Inc.","MLU","Monroe, LA: Monroe Regional",88.00,19.00,8.89,3.44,3.12,0.00,3.54,5.00,0.00,1292.00,273.00,687.00,169.00,0.00,163.00,
2014,3,"MQ","American Eagle Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",562.00,149.00,28.30,4.16,48.15,0.00,68.38,31.00,0.00,8578.00,1833.00,630.00,1789.00,0.00,4326.00,
2014,3,"MQ","American Eagle Airlines Inc.","SAN","San Diego, CA: San Diego International",94.00,23.00,6.61,0.00,1.62,0.00,14.76,4.00,0.00,974.00,364.00,0.00,41.00,0.00,569.00,
2014,3,"MQ","American Eagle Airlines Inc.","ACT","Waco, TX: Waco Regional",150.00,21.00,5.80,1.79,5.59,0.00,7.82,7.00,0.00,1019.00,272.00,72.00,198.00,0.00,477.00,
2014,3,"MQ","American Eagle Airlines Inc.","SAF","Santa Fe, NM: Santa Fe Municipal",62.00,9.00,2.21,1.10,2.75,0.00,2.93,3.00,0.00,480.00,134.00,92.00,98.00,0.00,156.00,
2014,3,"MQ","American Eagle Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",119.00,36.00,15.90,1.61,7.47,0.00,11.02,1.00,0.00,1545.00,596.00,75.00,382.00,0.00,492.00,
2014,3,"MQ","American Eagle Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",150.00,28.00,9.36,2.05,6.33,0.00,10.26,6.00,0.00,1183.00,311.00,85.00,245.00,0.00,542.00,
2014,3,"MQ","American Eagle Airlines Inc.","LGA","New York, NY: LaGuardia",1374.00,339.00,65.59,5.77,163.23,0.00,104.42,72.00,0.00,25689.00,8513.00,785.00,9604.00,0.00,6787.00,
2014,3,"MQ","American Eagle Airlines Inc.","STL","St. Louis, MO: Lambert-St. Louis International",197.00,93.00,22.50,1.90,38.93,0.00,29.68,13.00,0.00,5024.00,1168.00,284.00,1356.00,0.00,2216.00,
2014,3,"MQ","American Eagle Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",345.00,67.00,19.67,2.69,23.58,0.00,21.06,17.00,0.00,2347.00,686.00,81.00,745.00,0.00,835.00,
2014,3,"MQ","American Eagle Airlines Inc.","BPT","Beaumont/Port Arthur, TX: Jack Brooks Regional",57.00,7.00,3.22,0.20,1.32,0.00,2.26,3.00,1.00,307.00,105.00,10.00,73.00,0.00,119.00,
2014,3,"MQ","American Eagle Airlines Inc.","EVV","Evansville, IN: Evansville Regional",145.00,30.00,12.52,0.13,8.30,0.00,9.05,5.00,0.00,1341.00,492.00,8.00,356.00,0.00,485.00,
2014,3,"MQ","American Eagle Airlines Inc.","CMH","Columbus, OH: Port Columbus International",526.00,123.00,37.11,3.34,34.81,0.00,47.74,18.00,1.00,5798.00,1776.00,163.00,1312.00,0.00,2547.00,
2014,3,"MQ","American Eagle Airlines Inc.","DBQ","Dubuque, IA: Dubuque Regional",75.00,19.00,8.15,0.97,5.81,0.00,4.06,2.00,0.00,864.00,466.00,20.00,167.00,0.00,211.00,
2014,3,"MQ","American Eagle Airlines Inc.","JFK","New York, NY: John F. Kennedy International",651.00,175.00,29.59,3.27,75.07,0.00,67.08,42.00,0.00,10717.00,2958.00,461.00,3853.00,0.00,3445.00,
2014,3,"MQ","American Eagle Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",45.00,12.00,4.29,0.00,1.41,0.00,6.30,1.00,0.00,769.00,195.00,0.00,84.00,0.00,490.00,
2014,3,"MQ","American Eagle Airlines Inc.","FAR","Fargo, ND: Hector International",118.00,34.00,8.80,1.04,15.00,0.00,9.16,6.00,0.00,1385.00,380.00,39.00,461.00,0.00,505.00,
2014,3,"MQ","American Eagle Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",159.00,41.00,15.99,2.17,7.80,0.00,15.03,4.00,0.00,1599.00,598.00,104.00,220.00,0.00,677.00,
2014,3,"MQ","American Eagle Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",119.00,30.00,9.27,2.32,10.10,0.00,8.30,5.00,0.00,1182.00,460.00,60.00,342.00,0.00,320.00,
